"gene","logFC","AveExpr","t","P.Value","adj.P.Val","B","signif"
"KRT4",-8.42897548657299,-6.44404612476371,-27.7034747041611,7.26249958898178e-105,7.98896962362508e-102,228.712841538266,TRUE
"CHRD",-3.35055595959596,3.78647788279773,-27.6611348339025,1.17113062465275e-104,1.23254596044698e-101,228.236559315967,TRUE
"TMPRSS11B",-4.38283586844042,-8.87847164461248,-27.6598400068132,1.18837245848997e-104,1.23254596044698e-101,228.22199159319,TRUE
"MYL2",-8.30451501108642,-6.51588998109641,-27.6461755917152,1.3865607856799e-104,1.39815397447127e-101,228.068249364028,TRUE
"MDK",5.21251350086227,5.45854139886578,27.4921373007722,7.89765409377431e-104,7.74845246643517e-101,226.33413396755,TRUE
"LORICRIN",-5.65581743532882,-8.11788147448015,-27.2404108712291,1.36102538571978e-102,1.30017322439509e-99,223.496455059766,TRUE
"NDUFC2",1.55265938654839,7.9557988657845,27.2204840493861,1.7053885054541e-102,1.58736687529459e-99,223.271624548279,TRUE
"GKN1",-6.08469374969196,-8.32567901701323,-27.0390549906748,1.33125887797721e-101,1.20815071323627e-98,221.223290996832,TRUE
"BLOC1S1",1.4307691155457,7.42744064272212,26.9793807195422,2.61827468586432e-101,2.31819486272099e-98,220.549062495091,TRUE
"DYNLRB1",1.71008917713721,6.78657731568998,26.9508488811794,3.61829272045493e-101,3.12732485821987e-98,220.22660895483,TRUE
"COX7C",1.48492798718895,9.19189376181474,26.880146877132,8.06749250316939e-101,6.81065221761749e-98,219.427327148927,TRUE
"CTRB1",-8.73062096329138,-7.25638393194707,-26.759028511795,3.18884188804693e-100,2.63086703131799e-97,218.057305017524,TRUE
"TEX264",1.31519765952204,5.66728052930057,26.7403635123193,3.94144328147065e-100,3.17951850134813e-97,217.8460899781,TRUE
"RPN2",1.83283863020447,7.18115803402647,26.7118440229602,5.44855625294893e-100,4.29974001170215e-97,217.523316043408,TRUE
"ATP5MG",1.5021533973885,7.89785311909263,26.6480043322676,1.12499541989726e-99,8.68903377397666e-97,216.800606510781,TRUE
"MTX1",1.62912851441241,5.42170321361059,26.6262807288754,1.43986497539636e-99,1.08892788483048e-96,216.5546197208,TRUE
"SYCN",-6.93245374476463,-8.09483516068053,-26.5718985469379,2.67096344376072e-99,1.9787478361624e-96,215.938690597163,TRUE
"SFTA1P",6.80991210643017,-4.01529187145558,26.4908400485323,6.71117235531381e-99,4.87244535340493e-96,215.020276655169,TRUE
"SLURP1",-5.67017042621327,-8.42002287334594,-26.4463159918163,1.11342090519099e-98,7.92515534888985e-96,214.515631135584,TRUE
"ATP5MC2",1.41625767184035,8.43129810964083,26.2080309919,1.67575690345239e-97,1.16983944908125e-94,211.812785503981,TRUE
"GRN",2.02109153486079,7.06746710775047,26.1336569247086,3.90887317399712e-97,2.67728311489187e-94,210.968471329981,TRUE
"RPL17P18",5.5282751736881,-1.0346775047259,26.0791084503564,7.2765695125798e-97,4.89160647918814e-94,210.349018084673,TRUE
"RIPOR3",-5.06746004927322,-0.411957277882798,-26.0240607425558,1.3625308756116e-96,8.99295151192302e-94,209.723722719888,TRUE
"CLPS",-9.06164212613936,-7.23899640831758,-26.0194487520303,1.43606304975621e-96,9.30902228021431e-94,209.671326603545,TRUE
"DRAP1",1.48781336289726,6.24878468809074,25.9678405322993,2.5860971663535e-96,1.64698093396137e-93,209.084931972829,TRUE
"ATP5PD",1.3764021852673,8.21007164461248,25.9144642589163,4.75264988291665e-96,2.9745852310303e-93,208.478291884676,TRUE
"UBD",5.86545070214337,6.56418941398866,25.8883029375442,6.40468182589536e-96,3.94061618579368e-93,208.18090197875,TRUE
"GM2A",1.9424472012811,3.51065992438563,25.8643040318397,8.42101244040225e-96,5.0948528766507e-93,207.908060571627,TRUE
"MEA1",1.63804129342202,5.5477538752363,25.836906734438,1.15101187700174e-95,6.73917453984517e-93,207.596544991096,TRUE
"H3-3A",1.69246228381374,8.18977013232514,25.8373641275324,1.14502222087044e-95,6.73917453984517e-93,207.601746021731,TRUE
"ESM1",5.74206007144617,-0.107321172022684,25.8319088886512,1.21853796512414e-95,7.02129312253516e-93,207.539713602906,TRUE
"OST4",1.37764849470312,7.73994310018904,25.7082575254468,4.99561505765286e-95,2.83352847199776e-92,206.133229193578,TRUE
"CCT3",1.85179740330129,6.96528790170132,25.6846599512508,6.53981189820914e-95,3.65233402641369e-92,205.864725227278,TRUE
"GDF2",-9.22497446661735,-4.46824820415879,-25.6792463599818,6.95669394497703e-95,3.82628707419108e-92,205.803122858568,TRUE
"CHMP2A",1.40463836166542,7.01928998109641,25.5525907397698,2.95444914586808e-94,1.60073818573369e-91,204.361456894082,TRUE
"CDH13",3.24105391475733,0.628836483931947,25.5257523454956,4.0143039962953e-94,2.14298896131641e-91,204.055863927481,TRUE
"CUTA",1.62249314855874,7.75606899810964,25.483968838054,6.47009582140879e-94,3.40392678859363e-91,203.58002938144,TRUE
"STMN1",3.40094768662231,4.95039168241966,25.4751605498783,7.15510402192592e-94,3.71053472999904e-91,203.479708908274,TRUE
"PIGU",1.87686421778763,3.53937088846881,25.4296910199712,1.20296726805595e-93,6.15055137995763e-91,202.961782076924,TRUE
"NUDT1",2.66644505543237,3.20021304347826,25.4121268557839,1.47036656449029e-93,7.4133023135503e-91,202.761688605122,TRUE
"BOD1L2",-3.36226216555793,-9.13931852551985,-25.3729412223573,2.30106342078223e-93,1.14425894846323e-90,202.315227654574,TRUE
"SNRPC",1.69631552845528,6.40346143667297,25.272398874695,7.26314672813372e-93,3.56296607267544e-90,201.16937327346,TRUE
"NSMCE2",1.9467521852673,3.82150056710775,25.2442039211247,1.00265043508211e-92,4.85296179252209e-90,200.847960106843,TRUE
"NENF",1.72245927568366,5.90593327032136,25.2349345132856,1.11477602935932e-92,5.32466903181219e-90,200.742284122465,TRUE
"DPY30",1.37311914018231,5.5007236294896,25.1722986157289,2.28203641978298e-92,1.07584680616288e-89,200.028103012467,TRUE
"NTPCR",1.95211785415126,5.19520359168242,25.1359318009363,3.45942303677528e-92,1.61000661099974e-89,199.61336594909,TRUE
"PET100",1.50390999999999,5.77016049149338,25.1002403334814,5.20419317827224e-92,2.3913597033476e-89,199.206275367695,TRUE
"TRMT112",1.43987645725547,7.32207939508507,25.0927526498051,5.66973090309729e-92,2.57271126891668e-89,199.120865278236,TRUE
"MAN2B1",2.009604629219,5.28474763705104,25.0632391581357,7.94759555273567e-92,3.56179834765256e-89,198.784189381451,TRUE
"TOMM7",1.63324534614436,7.93946956521739,25.0335893326912,1.11584148425951e-91,4.88026044820537e-89,198.445921532054,TRUE
"LOC107986346",1.63324534614436,7.93946956521739,25.0335893326912,1.11584148425951e-91,4.88026044820537e-89,198.445921532054,TRUE
"SPRR3",-8.64210614437048,-6.16643100189036,-25.0042851130336,1.56051152633665e-91,6.7438248711365e-89,198.11156086901,TRUE
"CPQ",2.05952783690564,5.01243194706994,24.9438145814369,3.11817030604203e-91,1.3316788268192e-88,197.421482544683,TRUE
"MRPL24",1.71830228135007,6.8569820415879,24.9230830755175,3.95350572237858e-91,1.66879315381471e-88,197.184864730795,TRUE
"POLR2K",1.63660473022912,5.32558979206049,24.9170309437351,4.23717660532755e-91,1.76797411436776e-88,197.115785870833,TRUE
"UBL5",1.34116535107168,8.3012393194707,24.8882907882952,5.888373591675e-91,2.42902101990221e-88,196.787726890944,TRUE
"ATP5MF",1.45554053954175,8.82458638941399,24.8374021842962,1.05460020458966e-90,4.30146539627071e-88,196.206772279032,TRUE
"SNRPE",1.84274708056172,6.5552797731569,24.8292753520426,1.15747153803662e-90,4.66859714469637e-88,196.113985516795,TRUE
"SPRR2E",-6.66948781473262,-7.78481947069943,-24.7828642195264,1.96959870728956e-90,7.85696732673827e-88,195.584046294727,TRUE
"UQCC5",2.34880020202019,4.49445009451796,24.7392778433196,3.24507952852897e-90,1.28043078222967e-87,195.086288183207,TRUE
"PRDX5",1.35106732200048,7.76030264650284,24.7232572498056,3.89885736850453e-90,1.5218539928396e-87,194.903314901648,TRUE
"BCAP31",1.73360719881743,7.19836956521739,24.7144100475191,4.31478519671598e-90,1.66628741942539e-87,194.802265869543,TRUE
"CDKN2A",5.05606914264597,1.7344606805293,24.7068849367545,4.70330911819039e-90,1.7972086768361e-87,194.716314992185,TRUE
"ROMO1",1.6676172579453,7.52891247637051,24.6499702654003,9.0288957603877e-90,3.37894788657561e-87,194.066177397928,TRUE
"EIF3K",1.46832554077358,7.36770396975425,24.6507393245437,8.94967264857465e-90,3.37894788657561e-87,194.074963139157,TRUE
"EMC4",1.23190996550874,5.92828336483932,24.6317910862303,1.11201899833798e-89,4.11912261823134e-87,193.858492232248,TRUE
"FAU",1.24880121951218,9.3242415879017,24.6026082445992,1.55369306620368e-89,5.6970315147737e-87,193.525073591448,TRUE
"COX6B1",1.68575343434342,8.28992533081285,24.5506514658609,2.81840237876694e-89,1.02310824751619e-86,192.931387484216,TRUE
"PTTG1",4.40560292929292,2.89666578449905,24.5225174682147,3.89106653544383e-89,1.3985109534965e-86,192.609875746434,TRUE
"RPL7AP70",3.8795199433358,-0.818458979206049,24.5108731170582,4.44675889558862e-89,1.58256661439963e-86,192.476797992832,TRUE
"CELA2A",-7.40487424242416,-7.47052268431002,-24.4713898201762,6.99257732198739e-89,2.46444222684917e-86,192.02552954067,TRUE
"RPL37",1.64510495688592,10.2677538752363,24.4426221515635,9.7250020521321e-89,3.39449326436968e-86,191.69670249716,TRUE
"PLP1",-6.74299772604084,-6.43766162570889,-24.4067025747103,1.46815446872318e-88,5.07575955896384e-86,191.286089728892,TRUE
"ATOX1",1.86671437299828,8.00055293005671,24.3692004623827,2.25711269553113e-88,7.7297592415543e-86,190.857344130456,TRUE
"PIGT",1.71429436807094,5.55191871455577,24.3386613509601,3.20382386536561e-88,1.08693467417418e-85,190.508172372552,TRUE
"UFC1",1.65507735402807,6.0941156899811,24.3267866365298,3.67129973042515e-88,1.23399862513114e-85,190.372394291953,TRUE
"VPS72",1.84242820645478,4.31170472589792,24.2897958728021,5.61167338708511e-88,1.86889317086768e-85,189.949407567284,TRUE
"PSMB4",1.40900249568857,8.01685689981096,24.2539386887412,8.46708846987415e-88,2.79421616859001e-85,189.539345986932,TRUE
"DNHD1",-2.46675171717172,0.95577618147448,-24.2464506965824,9.22659604388204e-88,3.01742939629696e-85,189.453709004113,TRUE
"TOMM20",1.69205631189947,5.54541058601134,24.2456256749175,9.31433925537713e-88,3.01892704740576e-85,189.444273486861,TRUE
"NDUFA13",1.43587644247349,7.96586275992439,24.185697124565,1.85250166970281e-87,5.95112062937005e-85,188.758839425838,TRUE
"ZAN",-4.02964455777278,-8.66083345935728,-24.177803263354,2.02812425849605e-87,6.45815251821623e-85,188.668546012368,TRUE
"GTF2H5",1.44744598423256,1.58974480151229,24.1767860570338,2.05193433902083e-87,6.47715377746046e-85,188.656910644487,TRUE
"KRT78",-5.58091013796495,-7.88050548204159,-24.1446408255315,2.96725117804597e-87,9.28570560467645e-85,188.289201733252,TRUE
"NDUFA1",1.52293896772603,7.15874763705104,24.1251003779377,3.7131016847208e-87,1.15204533553034e-84,188.065665698259,TRUE
"LINC02153",-7.16988845774814,-6.79156710775047,-24.121954912446,3.84957782202487e-87,1.18426715692648e-84,188.029681736243,TRUE
"RNASEH2A",2.61288755358463,3.26462703213611,24.0618332887348,7.67477942531184e-87,2.34119468838861e-84,187.341845794332,TRUE
"CLCA4",-4.51477030056657,-8.4147831758034,-24.0409658577722,9.75170396374936e-87,2.94997171323388e-84,187.103086171893,TRUE
"KRT13",-9.34517944074891,-5.63719319470699,-24.0337223504756,1.05971027655914e-86,3.17921840903913e-84,187.020205435385,TRUE
"TMCO1",1.90454749938408,6.3936965973535,24.0185367395986,1.26149189829625e-86,3.75355880328297e-84,186.846446532797,TRUE
"UQCRB",1.59973523281595,8.0336606805293,24.0045968783283,1.48038284326536e-86,4.36905508889235e-84,186.686937149602,TRUE
"BOLA2B",2.27211953683173,5.85556238185255,23.9296467959012,3.49969311231591e-86,1.02453515863048e-83,185.82923120512,TRUE
"PNLIPRP1",-6.4011862552352,-7.85142230623819,-23.909299690145,4.42056441515635e-86,1.28376727067672e-83,185.596363647541,TRUE
"PDZD11",1.64060655826557,4.52251739130435,23.901646933979,4.82652184021575e-86,1.39053626445771e-83,185.508777457119,TRUE
"NPAP1",-3.81138013303761,-8.64733043478261,-23.8852452673114,5.82659212973586e-86,1.66544189686253e-83,185.321055350399,TRUE
"NPIPB12",-2.54151412663218,3.2780461247637,-23.8612867045367,7.67147377038773e-86,2.17564194795973e-83,185.046832146615,TRUE
"RNF181",1.39940756836658,7.22150850661626,23.8566692370651,8.08915951814008e-86,2.27631457106979e-83,184.993980508247,TRUE
"AMY2A",-7.48857178369051,-7.05434952741021,-23.8517566103794,8.55854599373721e-86,2.38987521629734e-83,184.937749993421,TRUE
"RD3L",-5.56546655580184,-7.81459092627599,-23.8310896911726,1.08506803712995e-85,3.00679807754612e-83,184.701188616566,TRUE
"NPIPB5",-2.71888359940873,3.67167240075614,-23.8072397456716,1.42689144854751e-85,3.92405958134267e-83,184.428182564297,TRUE
"KIF4A",4.94216257452574,-0.718763137996219,23.8053142048925,1.45879194966525e-85,3.98162455374423e-83,184.406140758239,TRUE
"PXMP4",1.96469607292436,2.88035803402646,23.7670439184238,2.26385583201796e-85,6.12286387851831e-83,183.968043253519,TRUE
"PTH1R",-4.34333082532643,1.58347221172023,-23.7665384207354,2.27703540839088e-85,6.12286387851831e-83,183.962256404664,TRUE
"MRPS16",1.32087390243901,5.97380264650284,23.7483629096397,2.80553732608241e-85,7.48851547603806e-83,183.754183197238,TRUE
"HSPA5P1",4.37201814486328,-4.31991758034026,23.7236935229672,3.72437391464435e-85,9.86850346536529e-83,183.471758477218,TRUE
"NDUFB9",1.6973915792067,8.1670145557656,23.7178716818257,3.98189761014823e-85,1.04744105178254e-82,183.405106187822,TRUE
"GTF2A2",1.34076009608277,5.58056672967864,23.7064214792274,4.54150173214723e-85,1.18605075092573e-82,183.274014947316,TRUE
"UQCC2",1.67163018477457,6.15131833648393,23.6906117807242,5.44570466766219e-85,1.41203232243432e-82,183.093008892649,TRUE
"PAN2",-2.12416789356985,4.04338865784499,-23.6871081718936,5.66929969561628e-85,1.459583320926e-82,183.0528953113,TRUE
"CDC25C",5.34958053461443,-0.952323062381852,23.6821989237485,5.99813119682915e-85,1.53336732800067e-82,182.996687906502,TRUE
"MUC21",-5.40557173688093,-7.77193289224953,-23.678638097783,6.24851625404964e-85,1.58620551425354e-82,182.955918721817,TRUE
"CTSA",1.92226052968711,6.97848922495274,23.676837162102,6.37910536834851e-85,1.59702002742358e-82,182.935299075976,TRUE
"WDR83OS",1.13643224685882,7.09086805293006,23.6773053838787,6.34489345934105e-85,1.59702002742358e-82,182.940659942998,TRUE
"COX6A1",1.25218554570091,8.99751379962193,23.672846004386,6.67832150799995e-85,1.66047773330073e-82,182.889602491445,TRUE
"ATP5MC1",1.68918408967724,7.49904366729679,23.6693711325689,6.95023960153369e-85,1.71633093724676e-82,182.849816881663,TRUE
"NDUFA7",1.28062540527222,6.21714574669187,23.5186949805785,3.92322914234592e-84,9.62277980380401e-82,181.124464556684,TRUE
"NEU1",2.1289430943582,5.21955047258979,23.5099910401988,4.3357827469424e-84,1.05633053353528e-81,181.024787892713,TRUE
"DEFA3",-8.39968882976098,-5.00692788279773,-23.5061374611866,4.53203348326113e-84,1.09678231650575e-81,180.980656758923,TRUE
"ABHD12",1.57497033998521,4.6866393194707,23.5023950337987,4.7311231511511e-84,1.13738080470156e-81,180.937798340736,TRUE
"SUMO2",1.8272430130574,6.67472041587902,23.4593734846238,7.75544208561949e-84,1.85217304703995e-81,180.445100761218,TRUE
"PSMB5",1.24710281350086,6.35408733459357,23.4496601964822,8.67100329786796e-84,2.05729471056147e-81,180.333857583593,TRUE
"SEC31B",-2.59015092387288,0.644995652173913,-23.4444497983068,9.20589368028296e-84,2.17002043173995e-81,180.274184082655,TRUE
"AATF",1.55831986449864,4.43264064272212,23.41500717259,1.29112655644847e-83,3.02381839520233e-81,179.936978271302,TRUE
"CDKN3",4.19519323725055,2.00318922495274,23.3654569589817,2.2814325393356e-83,5.30886426989882e-81,179.369458224344,TRUE
"MRPL14",1.43782122197585,5.96488827977316,23.3277665357678,3.51785445652812e-83,8.13386207811638e-81,178.937755965799,TRUE
"UBAP1L",-2.29234814732693,-0.725559735349716,-23.3227151647963,3.7280696895781e-83,8.5653580886946e-81,178.879896996446,TRUE
"CCNB1",3.73910789849716,2.66633780718336,23.314021750242,4.11968581750898e-83,9.40557955103104e-81,178.780321074003,TRUE
"PPIA",1.45177539295392,10.0063981096408,23.2876650388912,5.57680964015354e-83,1.26527354217008e-80,178.478422258984,TRUE
"LTAP1",1.39786526484355,7.1183202268431,23.2681826927019,6.97598924984487e-83,1.57289059477403e-80,178.255260757222,TRUE
"DIPK2B",2.62353501601379,0.33414763705104,23.203610585647,1.46501073068679e-82,3.28279966263342e-80,177.515593983897,TRUE
"RABIF",1.64576066518846,2.17316937618147,23.1525227955517,2.63508442496998e-82,5.86847850986718e-80,176.930367107781,TRUE
"SRP14",1.31919935944814,7.63024801512287,23.1189762677554,3.87447235025866e-82,8.57605004797193e-80,176.546072104833,TRUE
"LMAN2",1.46991544715447,7.41813402646503,23.1029789913334,4.65639613803157e-82,1.0244353709496e-79,176.362811800135,TRUE
"CDC20",4.69351489283074,1.76043345935728,23.087114573897,5.58759350451528e-82,1.22189898679162e-79,176.181072210626,TRUE
"COX7B",1.60666153978812,7.03115217391304,23.0733232901217,6.54717125674991e-82,1.42316684904957e-79,176.023081056096,TRUE
"SPRR2A",-7.15048442473509,-7.11256805293006,-23.0537818101516,8.19560598020348e-82,1.77088507552004e-79,175.799214972355,TRUE
"CLEC4G",-6.48291652131067,-0.696862381852552,-23.0260322456773,1.12739071032935e-81,2.42162190388554e-79,175.481314947461,TRUE
"MIR124-1HG",-4.20274179600879,-8.75477618147448,-23.0254142445371,1.13542592425392e-81,2.42453508684362e-79,175.474235072204,TRUE
"TZMP1",1.66761668391229,2.82670378071834,23.0064689618367,1.41160194506967e-81,2.9966410647938e-79,175.257195647087,TRUE
"NDUFB6",1.30195357969943,5.57377618147448,22.9838964874206,1.82965495531299e-81,3.8615293333033e-79,174.998601292102,TRUE
"SPC24",3.67119768662232,1.09626805293006,22.9799121137905,1.91537966125322e-81,4.01908653659846e-79,174.952955446904,TRUE
"NAP1L1P1",4.46412334318798,-3.72403875236295,22.976640061855,1.98877395058432e-81,4.1491082287449e-79,174.915470084258,TRUE
"HEXB",1.52134196846513,6.8680224952741,22.953292042328,2.60084141456272e-81,5.3950368108595e-79,174.647989240948,TRUE
"PBXIP1",1.7621076053215,4.80195160680529,22.9308091349458,3.36763553929166e-81,6.94593964271741e-79,174.390418394922,TRUE
"PSENEN",1.4220353436807,5.99974839319471,22.9284419787774,3.46050499542845e-81,7.09716338073718e-79,174.363299508979,TRUE
"RPL30",1.74487561714707,10.4727145557656,22.9260003877786,3.55897865043348e-81,7.25811707805539e-79,174.335327866628,TRUE
"ASPM",4.09267423749692,0.147800945179584,22.8854915104168,5.66897279345469e-81,1.1496613484648e-78,173.871244461287,TRUE
"MND1",4.78890150776053,-0.0481383742911153,22.8823004868034,5.88072317097825e-81,1.1859785101649e-78,173.834686971785,TRUE
"ATP6AP1",1.53631798965262,5.61465047258979,22.858584849261,7.7231644315768e-81,1.54894249740701e-78,173.562992241603,TRUE
"TMEM14B",1.43138604828775,5.84903194706994,22.8322549206749,1.04522009748393e-80,2.08475465707496e-78,173.261347443007,TRUE
"RPN1",1.55521250800689,6.94191493383743,22.8238749351425,1.15088564335934e-80,2.28296719888455e-78,173.165343521879,TRUE
"NDUFA2",1.27751651391968,6.78432646502836,22.8176293075424,1.23652819098678e-80,2.43952227505496e-78,173.09379156567,TRUE
"CCNL2",-2.02295448139937,5.28278487712665,-22.813013822675,1.30388665642653e-80,2.55850754134807e-78,173.040915087295,TRUE
"RPL26L1",1.33402887903423,5.0931572778828,22.7945044299371,1.6129461236905e-80,3.14793318473596e-78,172.828865824278,TRUE
"KIFC1",4.28198440995319,0.768637051039698,22.7905874830774,1.68721040081818e-80,3.27526335615512e-78,172.783992151723,TRUE
"RPS10P26",4.17260528208918,0.426184120982987,22.7629866631887,2.31698883670899e-80,4.47388360432834e-78,172.46779004008,TRUE
"RPL38",1.60552339492484,9.91319017013232,22.756192634931,2.50514343751564e-80,4.81159851456377e-78,172.389956158618,TRUE
"PIGC",1.75898187484601,3.94885406427221,22.7515039102353,2.64383144318782e-80,5.05124869574531e-78,172.336241165059,TRUE
"TNFRSF4",2.83574029563932,0.512510396975425,22.7346429412037,3.20911841617444e-80,6.09917317411247e-78,172.143078932646,TRUE
"UBE2T",3.50939845035723,2.05939111531191,22.7338645521614,3.23795361828307e-80,6.12192470298406e-78,172.134161590402,TRUE
"KRT77",-3.58482406750423,-9.01148790170132,-22.7250374600192,3.58365274921804e-80,6.74042375385305e-78,172.033037222366,TRUE
"ECHDC2",-2.17960218526733,7.62872495274102,-22.7178144431746,3.89381520935405e-80,7.28605082034852e-78,171.950289544953,TRUE
"ATP6V1F",1.65689141906872,6.25696616257089,22.7111038761534,4.20597902490026e-80,7.82980741450792e-78,171.873412707099,TRUE
"ALG8",1.20503914510961,5.11375519848771,22.707705858069,4.37347094669147e-80,8.10006983856363e-78,171.834484777417,TRUE
"PSMD4",1.61444864252278,7.44304650283554,22.7043713119388,4.54431671315164e-80,8.37376857888922e-78,171.796284027319,TRUE
"HIGD2A",1.25457417344172,6.88508771266541,22.6805836060627,5.97296375400103e-80,1.09507352138379e-77,171.523771953774,TRUE
"NDUFB4",1.22268123922147,7.09056597353497,22.6779432356536,6.15697744064583e-80,1.12313787976324e-77,171.493523999275,TRUE
"NEK2",4.89218201773836,0.0194302457466919,22.6582039413711,7.72472381692424e-80,1.40207599639083e-77,171.267392581377,TRUE
"PFDN6",1.52891984971668,6.45163156899811,22.6547498351648,8.03751383310912e-80,1.45159099331191e-77,171.227822864078,TRUE
"SMG1P7",-2.48699736141907,0.544272967863894,-22.6301965113622,1.06576613113655e-79,1.91526615477167e-77,170.946545413894,TRUE
"BUD23",1.26643400837644,5.50839149338374,22.6152753512358,1.26511347634126e-79,2.26230957165834e-77,170.775613459213,TRUE
"COL15A1",3.78769535846267,0.348495085066163,22.5853787151014,1.78375053628895e-79,3.15863064477196e-77,170.433131220568,TRUE
"SMIM26",1.15247008869179,6.16583232514178,22.5854627255185,1.78202934128485e-79,3.15863064477196e-77,170.434093597911,TRUE
"CDK1",4.21958016260162,1.28925349716446,22.5660440806566,2.22754214390254e-79,3.92534016338865e-77,170.211645459697,TRUE
"NDUFA12",1.21442532889873,6.07829810964083,22.5646062269817,2.2646530154981e-79,3.9714574451979e-77,170.195174386267,TRUE
"TMEM14C",1.40408188470066,6.28931663516068,22.5579261723132,2.44533868530015e-79,4.26770382764811e-77,170.118652411947,TRUE
"DAD1",1.39167236511455,7.305095463138,22.5511519263252,2.64329908528184e-79,4.59111962176153e-77,170.04105176819,TRUE
"CKM",-6.49124440995317,-4.92823270321361,-22.5446908657066,2.84701986115832e-79,4.92141276094801e-77,169.96703904577,TRUE
"CALML5",-6.4264371963537,-7.5813752362949,-22.5037449131482,4.55753437823251e-79,7.84090310256959e-77,169.498002449326,TRUE
"TOP2A",4.48815324217787,1.8198056710775,22.4548383978137,7.99445399413475e-79,1.36889940774097e-76,168.93779575293,TRUE
"TOMM22",1.43259175166295,4.9278606805293,22.4517717038096,8.28118096065228e-79,1.41133873264149e-76,168.902668586831,TRUE
"KCNJ5",4.19561227149544,-2.35900831758034,22.4395573890475,9.5289266224525e-79,1.61639983795163e-76,168.762761725008,TRUE
"RTRAF",1.16397699186991,6.43649640831758,22.4342859762497,1.01239299157942e-78,1.70934316220114e-76,168.702381639965,TRUE
"SHFL",-1.58481504557774,5.69987258979206,-22.4307201525093,1.05473429035334e-78,1.77258840157947e-76,168.66153795534,TRUE
"SKA1",5.15923953683173,-1.38874461247637,22.4066866826612,1.39018273068756e-78,2.32557711090733e-76,168.386256962059,TRUE
"JCAD",2.77091186252771,0.961831190926276,22.4061984965487,1.39800250311731e-78,2.32793068191108e-76,168.380665307075,TRUE
"CCT7",1.4426218625277,6.3585943289225,22.3970408370562,1.55311882125344e-78,2.57441855389594e-76,168.275774482516,TRUE
"ERGIC3",1.1977078640059,7.30651890359168,22.3871428269886,1.74018469654335e-78,2.87138384860092e-76,168.162404777555,TRUE
"RPL23AP42",1.84165346144368,8.9017449905482,22.3779524244432,1.93399200597243e-78,3.17673501397308e-76,168.057140821021,TRUE
"LCE2B",-4.29373251047047,-8.98739584120983,-22.3766619152221,1.96288192051339e-78,3.2096656124575e-76,168.042359812875,TRUE
"EIF6",1.33144391968464,7.17371871455577,22.3663924650421,2.20870305574513e-78,3.5954318218208e-76,167.924738055999,TRUE
"PHYKPL",-1.54428613205223,4.66708506616257,-22.3656517457739,2.22758046629147e-78,3.60997314762709e-76,167.916254230351,TRUE
"MPC2",1.53458003449125,7.68821871455577,22.3498178844294,2.67202897580918e-78,4.31099217114884e-76,167.734902674561,TRUE
"PRKCSH",1.14235305493963,7.31482778827977,22.3161105331634,3.93577119317325e-78,6.32178894174257e-76,167.348848893446,TRUE
"PWRN1",-6.7563946267553,-6.46315463137996,-22.307273252571,4.3563624899378e-78,6.93597871698385e-76,167.24763694551,TRUE
"PWRN3",-6.7563946267553,-6.46315463137996,-22.307273252571,4.3563624899378e-78,6.93597871698385e-76,167.24763694551,TRUE
"MRPL17",1.5078371569352,4.73371701323251,22.2927857715341,5.1452833453158e-78,8.15628518420562e-76,167.081716344004,TRUE
"CD63",1.79700954175905,9.03611209829868,22.2923736673797,5.16970156198527e-78,8.15936245224466e-76,167.076996683851,TRUE
"NACA",1.25617773589553,9.57748827977316,22.2876523881883,5.45785552478346e-78,8.57686638117595e-76,167.022925966804,TRUE
"COPS6",1.22744506528702,6.06345103969754,22.2744694158371,6.35034160849325e-78,9.93636856594455e-76,166.871948810372,TRUE
"GPC3",6.85519384577481,4.56017466918715,22.2496460806968,8.44593613828391e-78,1.31586235088345e-75,166.587667612148,TRUE
"COMMD1",1.06036659029317,4.78116729678639,22.2308057898733,1.04868471271888e-77,1.62685058788069e-75,166.371911122081,TRUE
"A2ML1",-5.37727629711745,-7.44871814744802,-22.2269232382338,1.09651688132926e-77,1.69381528975036e-75,166.327449302336,TRUE
"KPLCE",-3.89442310421277,-9.07888695652174,-22.2026492747234,1.449165807124e-77,2.22907491374611e-75,166.049476238323,TRUE
"IL3RA",2.33427970436068,0.859025330812854,22.1839444461881,1.79652740603855e-77,2.75171904500444e-75,165.835284224376,TRUE
"PRL",-6.86140133284052,-7.83528733459357,-22.1579988464636,2.42029858205553e-77,3.69156549694109e-75,165.538186156999,TRUE
"MRPS21",1.4347954446908,5.52618223062382,22.1557705026379,2.48304903163604e-77,3.77142940993389e-75,165.512670330565,TRUE
"AP1S1",1.48310848484848,5.07671531190926,22.1444646025106,2.8273888681662e-77,4.27654347097088e-75,165.383212497568,TRUE
"SCAMP3",1.62754311406749,5.91968884688091,22.1278710505032,3.42107003697901e-77,5.15303997561722e-75,165.193212471142,TRUE
"ORMDL2",1.48415974131558,5.18716238185255,22.083204288941,5.71440094873368e-77,8.57183755537113e-75,164.681791456491,TRUE
"NDUFS6",1.41971387287509,6.09525916824197,22.0669407700854,6.8880035572695e-77,1.02897702523638e-74,164.49558797132,TRUE
"FAM193B",-1.67516580931265,4.38652287334594,-22.0656709134872,6.98919790115663e-77,1.03981505331921e-74,164.481049397372,TRUE
"NDC80",3.89801048041389,0.244665217391304,22.0547218039453,7.92574995598505e-77,1.17433734347842e-74,164.355694419296,TRUE
